Datetime,Text,Username,Sentiment
2022-09-29 12:28:58+00:00,@royalsjelly Bebas dik ak mau ambil es teh Indonesia tapi kayanya kawan aku banyak ambil itu,lovewasstolen,
2022-09-29 12:23:36+00:00,"Gimana menurut kalian?

#MediaWave #PartnerInChange #TopBrandAnalysis #CuitChart #SocialMediaAnalysis #estehindonesia https://t.co/zMjgBBlCJq",MediaWaveID,
2022-09-29 12:23:35+00:00,"Es.teh Indonesia jadi viral hampir sepekan ini. Berawal dari cuitan seorang netizen yang berujung somasi, hingga kritik dan saran yang membanjiri timeline. Ada yang beropini soal kesehatan, ada juga opini tentang cara tepat menghadapi 'si persoalan'. https://t.co/DM6M0uqdb9",MediaWaveID,
2022-09-29 12:21:13+00:00,"Siapa yang udah pernah coba Chizu
Red Velvet-nya Es Teh Indonesia? Buat yang udah, yuk spill review nya
di kolom komen!",koub_media,
2022-09-29 12:20:40+00:00,"Ramainya kritikan terhadap Es Teh Indonesia berdampak pada perusahaan minuman manis lain. Kandungan gula dalam minuman anak muda sekarang semakin berkembang hingga pemerintah ikut terlibat. Kemenkeu merencanakan untuk memberi cukai pada minuman berpemanis dalam kemasan
(MBDK).",koub_media,
2022-09-29 12:15:01+00:00,Braw! Harga chizzu red velvet es teh Indonesia kl beli langsung brp ya? Plis jgn komen ttg gulanya soalnya aku jarang konsumsi yg manis2 dan skr emg pgn yg manis2,ubsansfess,
2022-09-29 12:14:44+00:00,"Akhirnya, pemilik akun twitter
@Gandhoyy menyampaikan
permintaan maafnya dan menghapus unggahan kritikan atas kandungan gula pada minuman Es Teh Indonesia.",koub_media,
2022-09-29 12:14:07+00:00,"Somasi merupakan tindakan
hukum yang diberikan dalam
bentuk surat peringatan awal
sebuah perkara sebelum dibawa ke ranah pengadilan. Pada kasus ini, Es Teh Indonesia meminta user @Gandhoyy untuk menghapus tweet kritikan tersebut dan melakukan klarifikasi dalam 2×24 jam.",koub_media,
2022-09-29 12:13:19+00:00,"Unggahan ini menjadi viral dan netizen pun ikut berkomentar atas pernyataan yang dilayangkan oleh
pemilik akun tersebut. Melihat hal ini, Es Teh Indonesia langsung menanggapi dengan mengeluarkan surat somasi kepada akun Twitter @Gandhoyy .",koub_media,
2022-09-29 12:12:48+00:00,"Pada tweet kritikannya dituliskan
bahwa minuman tersebut berisi 3 kg gula yang menyebabkan adanya kekeliruan pada informasi tersebut. Tak hanya itu, tulisannya juga dikuti dengan kata-kata kurang span yang menyudutkan Es Teh
Indonesia.",koub_media,
2022-09-29 12:12:15+00:00,"Beberapa waktu lalu, akun Twitter @Gandhoyy menuliskan kritikannya terkait jumlah kandungan gula dari salah satu menu minuman Es Teh Indonesia, yaitu Chizu Red Velvet. https://t.co/FAXet6ewBm",koub_media,
2022-09-29 12:11:12+00:00,@CNNIndonesia Es teh Indonesia = goblock,setangbl,
2022-09-29 12:05:39+00:00,"Pada tweet kritikannya dituliskan
bahwa minuman tersebut berisi 3 kg gula yang menyebabkan adanya kekeliruan pada informasi tersebut. Tak hanya itu, tulisannya juga dikuti dengan kata-kata kurang span yang menyudutkan Es Teh Indonesia.",koub_media,
2022-09-29 11:47:38+00:00,"@detikcom 1. lesti - Bilar
2. Es Teh Indonesia
3. Bjorka
4. Reza Arap
.
.
.
.
.
.
999999999. Sambo",astorgosong,
2022-09-29 11:37:32+00:00,@esteh_indonesia semoga bisa dijadikan pelajaran buat es teh kedepannya. kata katanya lebih kasar tapi gak baperan. SOP penting biar gak blunder ngasal ambil kebijakan https://t.co/l2YsP0ZmIh,mokkus01,
2022-09-29 11:31:04+00:00,"Krn pnasaran semanis ap es teh Indonesia smpe viral dan Somali gtu. Gue smpe beli yg less sugar dan trnyata emg masih manis, kaya manis nya normal sugar di tmpat lain.",sayacatatnih_yh,0
2022-09-29 11:23:07+00:00,"Di kompleks sebelah ada kedai es teh Indonesia baru launching.. 

Niat pengen nyoba pas launching.. Niatnya.. 

Setelah liat drama ""the somasi of es teh Indonesia""

Mending beli ke kedai langganan aja deh.. Udah cocok sama rasanya",Natsu_yuki1,0
2022-09-29 10:47:50+00:00,"Jadi sebaiknya gmn ya? Udah terlambat belum buat Es Teh Indonesia buat memperbaiki hal ini menurutmu?
#estehindonesia #brandcrisis #somasi #chizuredvelvet #ngobrolinbranding #crisismanagement #badPR",txtbranding,
2022-09-29 10:47:49+00:00,"Saat isu kadar gula ini menguat, Es Teh Indonesia sulit buat langsung ikut serta menunggangi gelombang atau berubah begitu aja. Ada track record buruk yang belum pernah mereka selesaikan sebelumnya.  Chizu Red Velvet.",txtbranding,
2022-09-29 10:47:47+00:00,"Es Teh Indonesia lupa, ada satu isu penting yang memiliki usia lebih tua dibandingkan usia brand mereka, dan bisa jadi isu tersebut juga akan tetap ada walau Es Teh Indonesia udah ngga ada lagi. Isu tersebut adalah ""kesehatan"".",txtbranding,
2022-09-29 10:47:44+00:00,"Kami percaya bahwa netizen Indonesia adalah netizen yang pemaaf, akan lupa dengan semua yang pernah terjadi, dan semua akan baik-baik saja. Mungkin itu yang ada di benak manajemen Es Teh Indonesia.
Padahal, jejak digital tidak akan pernah hilang.",txtbranding,
2022-09-29 10:47:42+00:00,"Udah lima hari sejak drama somasi Es Teh Indonesia rame di dunia maya, terutama jagad Twitter. Tapi, sampai sekarang terpantau pihak Es Teh Indonesia sepertinya masa bodoh dengan semua itu. Hahahaha... Lumayan nih jadi study case yang unik.
-A THREAD-",txtbranding,
2022-09-29 10:32:47+00:00,ngombe 1 - es teh indonesia 0,urstr8gal,
2022-09-29 10:06:55+00:00,"Sebagai pengangguran yang cuma mantengin trending di twitter,agak capek juga ya tiap minggu ada aja yg bikin Overthingking 😫

*minggu 1 Drama keluarga tasya-tasyi
*minggu 2 Perselingkuhan arap-wendy
*minggu 3 Es Teh Indonesia pake gula 5kg 
* akhir bulan, Lesti di kdrt bilar

🥴",Sintiadewy,
2022-09-29 09:49:57+00:00,@PLATOURNAMENTS gue habis minum es teh indonesia,woowyo,
2022-09-29 09:43:48+00:00,"Top story: 4 Es Teh Termahal di Indonesia Ini Harganya Capai Rp 150 Ribu Segelas https://t.co/abPlo66jU1, see more https://t.co/3gwVLRUk5C",escobranyusss,
2022-09-29 08:39:33+00:00,"@ConversationIDN @esteh_indonesia Yap bener. Padahal ""kritik"" konsumen kalo minumannya overly manis itu salah. Krn terserah produsen komposisi produknya yg nyesuaiin marketnya. Marketnya buat orang yg suka manis2. 
Tapi somasi berhak juga tapi itu berlebihan dan malah jadi jelek es teh",alterego226,
2022-09-29 08:18:35+00:00,"Ini adalah contoh nyata pengetesan gula darah sewaktu setelah minum es teh indonesia red velvet.. ngeri pak ngebayangin ada yang suka bgt sama ni minuman, trus pesen 3/4 kali seminggu selama berbulan bulan.. bayanginnya aja ngeri pak, apalagi klo beneran

https://t.co/3R8BFGf1BP",Bosta_Td,
2022-09-29 08:07:26+00:00,detikfood: 4 Es Teh Termahal di Indonesia Ini Harganya Capai Rp 150 Ribu Segelas https://t.co/XNDrFXeKFq,jakarta_food,
2022-09-29 08:05:41+00:00,4 Es Teh Termahal di Indonesia Ini Harganya Capai Rp 150 Ribu Segelas https://t.co/COPap60UAR,detikfood,
2022-09-29 07:47:16+00:00,Mencoba es teh jumbo selain yg didepan es teh Indonesia https://t.co/BjrFWcRDaK,cstaa_,
2022-09-29 07:25:52+00:00,@tanyakanrl Anjir pengalihan isu es teh indonesia,Rullercosmic,
2022-09-29 07:17:38+00:00,"6. Teh Rio &amp; Teh Gelas

Apa itu Es Teh Indonesia? Bersama Teh Gelas, Teh Rio adalah minuman teh dalam kemasan favorit pada masanya. https://t.co/k7Zh7h0riR",akunresmiEXP,
2022-09-29 06:24:57+00:00,"Kita bisa mempengaruhi pemikiran orang, tapi belum tentu orang bisa sesuai dengan pemikiran anda.
C’mon, Es Teh Indonesia di hujat karena adanya statement tentang Somasi. Apakah kalian juga mau seperti itu? Belajar dari yang sudah ada, bukan tentang meluruskan. Namun Memperbaiki",BangGendheb,
2022-09-29 06:16:59+00:00,@dogeon @ikithdion UDEH FOLLOWAN BGST UDAH BAHAS SKRIPSI DIA TTG ES TEH INDONESIA,sekyranya,
2022-09-29 05:48:19+00:00,@Cocolla_ Es Teh Indonesia,maulekcah,
2022-09-29 05:22:31+00:00,"Viral di Medsos, Kini Es Teh Indonesia Akui Sudah Berdamai dengan Konsumennya https://t.co/IsAcJ3gWvn",buddykuofficial,
2022-09-29 04:55:10+00:00,pgn gofood es teh indonesia tp knp kek sayang bgt pas liat total harganya yg udah inc fee pelayanan+ongkir😩 satu sisi aing teh teu boga motor jadi hese hyg ka mana-manaaaaaa,brownsugarluvy,
2022-09-29 04:38:01+00:00,@ma2sman kemaren iki beli es teh indonesia deket kantor terus liat menu ada varian baru matcha,xxxiki_,
2022-09-29 04:21:08+00:00,ini lagi @estehindonesia sukak 👌🏻 https://t.co/TfpmAATk8J,diyahayuratna,
2022-09-29 03:47:04+00:00,"Akhirnya Esteh Indonesia Balik Minta Maaf, Setelah Somasi Konsumen 
#estehindonesia #esteh #somasi  https://t.co/W3ExayKhS5",LOincMedia,
2022-09-29 03:19:04+00:00,Es Teh Indonesia Minta Maaf Usai Somasi Konsumen yang Protes Kemanisan https://t.co/1ToXI9Rh3V,moneydotid,
2022-09-29 03:10:42+00:00,Es Teh Indonesia Minta Maaf Usai Somasi Konsumen yang Protes Kemanisan https://t.co/TpQ4tmfDwK,newscast_id,
2022-09-29 03:06:06+00:00,"@esteh_indonesia berharap banget gue kalo ada @aqua_lestari ikut nimbrung ngajak orang minum air putih yang banyak aja, daripada minum es teh yang kebanyakan gulanya.",PicuPiee,
2022-09-29 03:05:49+00:00,@cehlos es teh indonesia ga sih om,kejowraaa,
2022-09-29 02:36:06+00:00,Baru sadar postingan es teh indonesia  yg ribuan coment udah ga ada wkwk hadehh sia2 nge like hate comment https://t.co/W4aUS0vUei,inikiyim,
2022-09-29 01:58:46+00:00,"Serius mau nanyaa ya, soalnya gatau. 
Kmrn baru beli @estehindonesia, nah pengen pesen yang reguler size. Kata mbak-mbaknya yang regulernya udah close order jam 6 sore. Jadi cuma bisa beli yang large. Emang iya? Atau aku aja yang gatau infonya?",ciciwcdpy,
2022-09-29 01:22:46+00:00,"@kkamdoongiya Es teh Indonesia adalah Itachi uchiha, mengorbankan diri biar menyelamatkan netizen Indo 🤣",kiessdaisy,
2022-09-29 01:18:53+00:00,"wts voc pot 50% sd 10 untuk bayar offline es teh indonesia chatime kfc mcdonalds kopi janji jiwa etc fee 2,5k #zonauang https://t.co/2AVnC6djJB",laszlokreizl,
2022-09-29 01:06:26+00:00,@kusuma_loka @ScherazadeMS Tim legalnya Dorna cosplay jadi tim legalnya es teh Indonesia,AF16001,
2022-09-29 01:03:37+00:00,Grgr teh es Indonesia aku jd takut2 makan/minum yg manis2,kiessdaisy,
2022-09-29 00:54:09+00:00,"Yang lagi rame sih katanya menu varian es teh Indonesia chizu red Velvet yang katanya manis bgt, kan heboh banget nih dimana²,tapi kalo sama senyumanmu mah masih kalah jauh manisnya hehe #senyumkamubikindiabetes",Arifian2Muzakki,
2022-09-28 18:00:55+00:00,@CNNIndonesia yg blunder es teh yg kena dampak 1 indonesia wkwk,rbayuokt,
2022-09-28 17:37:06+00:00,Ribut kasus es teh Indonesia. Gua abis beli Matcha Large 2 🥲😭,TheJavsThoughts,
2022-09-28 17:02:55+00:00,"@Lisaamartatara4 @Gandhoyy @esteh_indonesia Gue mikirnya pas baca es teh tu, ya teh kotak, teh pucuk, teh poci🤣🤣",Ailla08057173,
2022-09-28 16:54:21+00:00,kmrn2 org pada masalahin kadar gula es teh indonesia. apa kabar es teh bakmi gm anjg yang kl diminum dah ky minum gula segelas,NomadJans,
2022-09-28 16:40:11+00:00,"Sempat Viral di Medsos, PT Esteh Indonesia Makmur Berakhir Damai #Bogor #EstehIndonesia #Damai #Takaran https://t.co/QZrVMGdDoJ",ceklissatucom,
2022-09-28 16:38:52+00:00,"AGEN JOKER678 | LOGIN JOKER678 | DEPOSIT JOKER678 | SLOT ROMA JOKER678 | GACORBANG88 | DEPOSIT PULSA TANPA POTONGAN | GACORBANG 88

https://t.co/RH9QXNnKbJ

#GACORBANG88 #BJORKA #ARIEL #TIDUR #JOKER678 #malamminggu #somasi #estehindonesia https://t.co/1YAj9ibHda",gacorbang88,
2022-09-28 16:15:52+00:00,"Pengen makan bebek depo, bebek mbak lia, pangsit mie smp20, sama es teh indonesia. Tapi takut sama kenangan hehe",chyntiadva,
2022-09-28 16:10:18+00:00,"Es Teh indonesia abis trending kemaren. Sementara di tempat ane sini salah satu gerainya baru bukak cabang. Jadi penasaran sma minumannya yang 3kg gula. ,😅",husseinwahyu,
2022-09-28 15:55:44+00:00,Selain gula ya es.teh Indonesia https://t.co/x7DLYGJ2GV,MartoArt,
2022-09-28 14:55:08+00:00,"Kok hampir sama ya.. hampir lho, bukan mirip..
#estehindonesia #somasi #verboden #lawanarah https://t.co/p5WyEdnMBc",praktisikonyol,
2022-09-28 14:23:49+00:00,"5. Warung Jepun UMS dan Es Teh Indonesia

Jepun itu salah satu tempat makan penyetan plg aku suka, soale enak sm murah. makan berdua sm pacar+minum gasampe 50rb. udh gt bayarnya diakhir, nek mau ngapusi bisa bgt ini, tp jgn ya cah. Rate 7/10 https://t.co/uX4SEwngNU",rainfoerest,
2022-09-28 14:22:10+00:00,"Ribut sekali dengan salah satu varian Es Teh Indonesia, padahal ini hanya perkara taste saja. Gak suka, ya tinggal skip. Sesimpel itu. #estehindonesia",PuanSuswanti,
2022-09-28 14:11:54+00:00,"@perisicle @captainjatim @txtfrombrand @esteh_indonesia Wkwkw sorry nih ya, w ga tim siapa"". Biasa aja juga sama es teh indonesia, cuma pernah beli sekali dan ya emang kemanisan. Tapi yaudah, kalo mau kritik kan bisa pake manner kali ya? Wkwk badut teriak badut.",hollypoppy_,
2022-09-28 13:57:31+00:00,Lebih manis dari rv chizunya estehindonesia,Chococreamberry,
2022-09-28 13:51:48+00:00,"ndes! buat mba mba pake kerudung navy pake kemeja yang duduk berdua sama temennya di es teh indonesia wonodri, subahanallah kamu kalo disawang adem bgt kaya ubin masjid mba🫣",SmgMenfess2,
2022-09-28 13:14:43+00:00,"Akutuh ya semenjak jadi followers nya dr.tan jadi insecure sama makanan. Alhamdulillah pembenahan baru yuk yuk. Apalagi ditambah kasus es teh Indonesia yang viral kmrn, jadi insecure sama makanan manis hmm.",IU_fathnh,
2022-09-28 13:14:28+00:00,"Apalagi setelah kasus estehindonesia kmren yg minuman ny katany kemanisan bgt kaya pake gula 3kg itu, dari kasus itu bisa bgt dijadiin buat promo2 minuman sehat seperti blooming tea dan jg flower tea ini. rasany jg enak kok walaupun gak manis, cuma harum doang.",arsdaisyflow,
2022-09-28 13:11:48+00:00,@hunkue @gatinarios full of es teh indonesia ini mah,anjimeNation,
2022-09-28 13:04:11+00:00,Indonesia emang udah banyak kemajuan ya! Salah satunya Urusan Es.Teh aja harus dibuat heboh sejagad negeri ini😀🤣,andiraja_azis,
2022-09-28 12:52:06+00:00,Setelah mencoba red velvet es teh indonesia memang rasanya manis tapi lebih manis senyuman crushku,Hedyleoniasbudi,
2022-09-28 12:48:37+00:00,"Kronologi Es Teh Indonesia Somasi Konsumen yang Bilang Kemanisan, Pentingnya Tahu Kadar Gula dalam Makanan https://t.co/bmUE4dYsms",Aspirasikuid,
2022-09-28 12:19:05+00:00,@agibsonra @yoga_ariawan Es teh indonesia kak,S0nnafi,
2022-09-28 12:16:17+00:00,Thanks to estehindonesia kwkwwkk,daunsirlh,
2022-09-28 11:51:11+00:00,Es Teh Indonesia Berinovasi &amp; Berkomitmen Terhadap Kepuasan Pelanggan https://t.co/diEAvOvKPA,detikfood,
2022-09-28 11:17:29+00:00,Mainnya hebat es teh indonesia 🥴 km super sekali...,tomu811,
2022-09-28 11:13:14+00:00,"Akhiri Perseteruan, Es Teh Indonesia Berdamai dengan Pelanggan yang Disomasi, Ini Kata Manajemen
 
https://t.co/dTXLIGj8at lewat @tribunnews",Tribun_Bogor,
2022-09-28 10:45:56+00:00,"Kamu tuh kaya es•teh. Manis banget 🤪
.
#estehindonesia #semuaakanESTEHpadawaktunya",Hitamputihabu0,
2022-09-28 10:35:52+00:00,"Minumannya kemanisan atau pas ya? 🤔

Warga Kampus, belakangan ini lagi rame tentang Es Teh Indonesia yang melakukan somasi ke salah satu pengguna Twitter, @Gandhoyy. Hal ini karena Gandhi, memberikan kritik pedas terhadap salah satu menu dari Es Teh Indonesia. https://t.co/mjK5RI79kM",RadioBudiLuhur,
2022-09-28 10:14:42+00:00,@undipmenfess Sebelahnya es teh Indonesia Banjarsari ada warung soto yg jual ramesan &amp; rawon jg,hennliebert,
2022-09-28 09:45:49+00:00,@naysdrunk BANGKE DIA PASTI SUKA ES TEH INDONESIA VARIAN RV YANG GULANYA SATU KARUNG,bundabongshik_,
2022-09-28 09:40:01+00:00,"Profil PT Es Teh Indonesia Makmur: Yang Melayangkan Somasi kepada Pemilik Akun Twitter Gandhoyy, Karena Mengkritik Terlalu Manis
 
https://t.co/H6ytx3GSJw",terkinidotid,
2022-09-28 08:50:39+00:00,"Masuk Kategori Siap Saji, BPOM Tidak Turut Awasi Es Teh Indonesia https://t.co/vZp92Omr5O",nawacitadotco,
2022-09-28 08:50:34+00:00,"Masuk Kategori Siap Saji, BPOM Tidak Turut Awasi Es Teh Indonesia https://t.co/dGqSsIvBpt",NAWACIT4,
2022-09-28 08:49:06+00:00,"Ramai Kisruh Es Teh Indonesia, Kenapa Minuman Manis Membuat Ketagihan? https://t.co/u59YFbtnWW",Cerita_Parapuan,
2022-09-28 08:42:00+00:00,@esteh_indonesia @DokterTifa Bedalah es teh sama gunung es... Goblok kok nda pakai takaran....,yustinus_esha,
2022-09-28 08:28:11+00:00,"@undipmenfess putri bahari, sebelahnya es teh indonesia persis",asterlation,
2022-09-28 08:21:11+00:00,@jkchubby @EstehIndonesia Buka atuh gemboknya,shikanoinx,
2022-09-28 08:02:52+00:00,"Minuman manis memang sulit dihindari bagi masyarakat Indonesia. Bagaimana tidak, minuman manis seperti es teh ataupun minuman manis lainnya rasanya sudah menjadi teman makan setia masyarakat Indonesia. https://t.co/tYzZuLwdzO",caritaucom,
2022-09-28 07:51:33+00:00,"@ikannilacampur Gx mw, ak mw nya es teh indonesia, km mw beliin gk?",subakk_mk,
2022-09-28 07:29:34+00:00,Sini  yang mau joki tugas arsitektur dll bisa pm ya gaes #jokiautocad #jokigambar #jokirender #jokisketchup #AriefMuhammad #estehindonesia #tongtji #sma2 #ShinyPokemon #PutriCandrawathi #pertamina,JasonJoki,
2022-09-28 07:10:35+00:00,@esteh_indonesia Kembalikan jati diri es teh ke plastikan 1 kg aja udah,BerkataPantek,
2022-09-28 07:09:15+00:00,"Konflik Es Teh Indonesia dengan memberikan somasi kepada seorang warganet menjadi melebar. Bea Cukai merasa mendapat momentum untuk memberlakukan cukai minuman berpemanis.

https://t.co/8hPAe0faIt",inilahdotcom,
2022-09-28 07:00:01+00:00,"3 Artikel #TERPOPULER

1. Kisruh Es Teh Indonesia, Ernest Prakasa: Saatnya Minuman Manis Diregulasi. https://t.co/JUxt4NVn6c",Beritasatu,
2022-09-28 06:41:24+00:00,"Di tengah heboh kasus Es Teh Indonesia dan masalah konsumsi gula berlebih, Kementerian Kesehatan RI melaporkan temuan soal kebiasaan masyarakat Indonesia dalam mengonsumsi minuman manis.  https://t.co/kQN8Lx4DIR",detikcom,
2022-09-28 06:32:45+00:00,"Untung bukan Gunawan Sate yg review Es Teh Indonesia , Febri lagi OPEN PO wew Deadpool 3 mao nongol #meme #memes #memesdaily #memeindonesia #memeindo #estehindonesia 
https://t.co/dtvZCRdn6o",silenceman16,
2022-09-28 06:18:57+00:00,"Hal tersebut membuat Manajemen Es Teh Indonesia memberikan somasi 2x24
https://t.co/x3ZY4FMnuP",buddykuofficial,
2022-09-28 06:18:56+00:00,"Netizen dengan nama akun twitter  @Gandhoyy memberikan kritik pada minuman Es Teh Indonesia dengan kata-kata kasar
https://t.co/x3ZY4FMnuP",buddykuofficial,
2022-09-28 06:18:55+00:00,"Somasi Netizen, Ini dia fakta Es Teh Indonesia https://t.co/wOLDy3DW1A",buddykuofficial,
2022-09-28 05:55:51+00:00,"Es Teh Indonesia Ternyata ”BUMN”, Badan Usaha Milik Nagita https://t.co/lTnvuh6uu7 lewat @Forum Keadilan",forumkeadilan_,
2022-09-28 05:55:31+00:00,"@esteh_indonesia Barusan beli es teh indonesia. Udah ditulis less sugar tapi tetep manissss banget, min. Aku jd bingung sebenernya klo less sugar aja begitu, apalagi klo normal ya? 😑 coba dikurangi gulanya. Saya takut minumnya, kapok.",Kartika24422342,0
2022-09-28 05:50:53+00:00,"@Gandhoyy Barusan aku beli nih es teh indonesia, beneran sih manisnya keterlaluan menurutku, padahal udah ditulis loh less sugar. Apa emang ga ada opsi utk ngurangin gula. Ini kyknya kebutuhan gula badan utk seminggu udah dipenuhi dr 1 gelas ini d. Jadi ga berani pesen lagi sih beneran 🙄",Kartika24422342,0
2022-09-28 05:44:07+00:00,Es teh indonesia kata gw hired orang legal sama pr yg bener deh❤️🥰,keshikiayame,
2022-09-28 05:43:48+00:00,"Setelah kasus somasi Es Teh Indonesia viral, kini pemerintah memastikan cukai minuman manis diterapkan pada 2023. Mungkinkah hal ini bisa menurunkan konsumsi minuman manis yang sangat tinggi di Indonesia? #inibaruid
https://t.co/rBFCjNfUIi",officialInibaru,
2022-09-28 05:37:24+00:00,"@Dear_Awiends86 Ngopiku Hitam Rasa Pahit dicampur oleh rasa cinta, Es Teh Indonesia belum kucoba",ROMDHON_M921,
2022-09-28 05:34:44+00:00,"Ini Alasan BPOM Tidak Ikut Awasi Es Teh Indonesia

https://t.co/H0Vdxyzxq4",herman__joseph,
2022-09-28 05:20:36+00:00,"Es Teh Indonesia Somasi Pelanggan, Ini Kata Praktisi Kehumasan https://t.co/lSS5glSnN5",Kabar_Tangsel,
2022-09-28 05:20:23+00:00,"Es Teh Indonesia Somasi Pelanggan, Ini Kata Praktisi Kehumasan https://t.co/lSS5glAMov via @kabar_tangsel",Kabar_Tangsel,
2022-09-28 05:14:11+00:00,"@Gandhoyy yaa emang salah es teh indonesia juga, bukannya memperbaiki malah somasi konsumen",wahyustwn7,0
2022-09-28 05:03:31+00:00,"Viral Soal Kadar Gula Pada Es Teh Indonesia, BPOM Sebut Pengawasan oleh Dinas Kesehatan https://t.co/97KE9GG50e",KartumerahNews,
2022-09-28 04:59:24+00:00,"Informasi dari akun resmi es.teh Indonesia, salah satu produknya mengandung 31g gula. Berapa, sih, kebutuhan gula yg diperlukan anak? Menurut American Heart Association, anak sebaiknya hanya mengonsumsi 6 sendok teh gula/setara dgn 24 gram per HARI. Berlaku u/ anak usia 2-18 th. https://t.co/REmbumndoD",MinmonPS7,
2022-09-28 04:54:20+00:00,"@Gandhoyy Tapi jujur emang kemanisan mereka bikin minuman, gw beli sekali doank esteh indo dah kapok, sampe gw kasih air lg pas minum biar gk eneg #estehindonesia dah gk lg2 beli gw dripada diabetes",duragun2,0
2022-09-28 04:52:13+00:00,"Beruntung managemn es teh Indonesia tidak keras kepala, bila keras kepala bisa hilang dri ingatan publik,",Khaifilecofarm,
2022-09-28 04:45:01+00:00,"es teh indonesia
~promo payday, syarat dan ketentuan berlaku. https://t.co/EiELplUwBD",diskon_suka,
2022-09-28 04:43:11+00:00,"@irthayid siang2 gini enaknya minum es teh, eh tapi kapan ya teh datang ke Indonesia? https://t.co/Fx76EyjQ3d",seeoulinoos,
2022-09-28 04:23:47+00:00,"BPOM Sebut Tak Awasi Es Teh Indonesia yang Viral Gegara Kemanisan

https://t.co/CkJ2fZI7w5

#News #BPOM #estehindonesia #esteh #kemanisan #minuman #minumanviral #viral #BPOMRI #beritahariini",officialntv_,
2022-09-28 04:15:19+00:00,rame rame es teh indonesia jadi pengen nyobain deh,pebbuy,
2022-09-28 04:13:55+00:00,@gungpratama waduh takut disomasi aku mas😂 @.estehindonesia,heykafeeer,
2022-09-28 04:13:22+00:00,@esteh_indonesia Es teh kita,DiriPagar,
2022-09-28 04:05:25+00:00,"Konsumsi gula berlebih dapat menimbulkan banyak efek negatif pada tubuh.

Kalian hanya perlu membatasi konsumsi gula setiap hari demi kesehatan.

Selengkapnya⬇️
https://t.co/uqGPEF0wVM

#Gula #Kadargula #kadargulatinggi #esteh #estehindonesia #indonesia #berita #BeritaTerkini",JAJAKdata,
2022-09-28 03:59:35+00:00,"@asumsico Bilang aja lagi cape atau sakit kek, kasih alasan kok yang gak masuk akal. Mbak Puan nih saya lihat marketingnya jelek kayak Es Teh Indonesia",dewegdesheeren,
2022-09-28 03:33:03+00:00,@Yabsarpote @bad_biiiiitch @esteh_indonesia Aelah mas mas.. Jawabin komen kayak gini dikira buzzer es teh..,fawwaz1109,
2022-09-28 03:18:57+00:00,"Es Teh Indonesia Milik Nagita Slavina Somasi Netizen Akibat Komplain yang Merugikan
https://t.co/UaplxatQUD",_netizenwatch,
2022-09-28 03:11:38+00:00,"Hadapi Ciutan Netizen, Es Teh Indonesia Mestinya Lakukan Ini https://t.co/WqnEz3d1vL via @mixmarcomm",mixmarcomm,
